Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
0964e312694acf22dcb9a09c1777dcfe	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085;f__S085;g__S085;s__	0.9999992189461219
33240dbf4800350fa6ffa52a0efbc0ba	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__	0.9729552285672276
40d7321a6920b1d1a264f33179d90073	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__uncultured;s__	0.9574331426113782
e3240930b70db086aac9c2c7ad7de511	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__Vicinamibacteraceae;s__	0.9999998643645064
37b831563415aed5ee3e52283228892f	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__	0.9997843060884057
593ae459c05e2cc32386e04ce643f731	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;s__	0.999999996385128
341ffcc80740c1395175ffafc8948ae3	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__S0134_terrestrial_group;f__S0134_terrestrial_group;g__S0134_terrestrial_group;s__	0.9999999999843396
3afaaee2139d30e5506e5bb842c8a866	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9999999993982146
b3febc073036aa00772b7e38016b9402	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__	0.948422249566154
a83dde4b328388f1be682e48a5b23131	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Agromyces;s__	0.9999998901400662
aca95c4a188c62c51dd3de320cf73758	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__uncultured;s__	0.8397077797210748
e8c7f8f7c087de0e839ba071a1d1f155	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__67-14;s__	0.9999999991615027
f0e7cc4eea570368cbc705b9c0afda6a	d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108;f__MB-A2-108;g__MB-A2-108;s__	0.999999910114671
beb62a73a4dd3517be6f9facc0ac7299	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PLTA13;f__PLTA13;g__PLTA13;s__	0.9999999994169002
a360e27dfc7c1f1e42ee0ec723375251	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__uncultured;s__	0.9999999983446912
7fc0caa611730a77a4e776e2f761dce3	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__uncultured;s__	0.99981373263009
135932f24c0250a7f3252affdbebab19	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__uncultured;s__	0.9717738959124866
fcaa5d6fe0a8ad8d7c8ce1ac4138d4d6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavisolibacter;s__	0.976633781907119
802c1180e405f56f94f1fef3b68d6c04	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__WCHB1-32;s__	0.9999980000890606
b506bfdf3a8d71e7bdf6036c8dd7ef92	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__	0.9759679479738527
7d0fe2a7c5e16b08fe21b0a389769dda	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__uncultured;g__uncultured;s__	0.9999999960108994
